Generation,Best Cost Found,
0,0.0255596599031306650113171193283529960924986507035416146678471070122795061084483634987474243160932019236497581005096435546875,
0,0.0255596599031306650113171193283529960924986507035416146678471070122795061084483634987474243160932019236497581005096435546875,
0,0.0255596599031306650113171193283529960924986507035416146678471070122795061084483634987474243160932019236497581005096435546875,
0,0.04351503627477184062837388315653386339221242451458238065242767333984375,
0,0.0570670307979648362240132787542492589729480671570179159117741067419625853087076085105866507518612706917338073253631591796875,
0,0.0570670307979648362240132787542492589729480671570179159117741067419625853087076085105866507518612706917338073253631591796875,
0,0.0570670307979648362240132787542492589729480671570179159117741067419625853087076085105866507518612706917338073253631591796875,
0,0.0570670307979648362240132787542492589729480671570179159117741067419625853087076085105866507518612706917338073253631591796875,
0,0.0570670307979648362240132787542492589729480671570179159117741067419625853087076085105866507518612706917338073253631591796875,
0,0.0570670307979648362240132787542492589729480671570179159117741067419625853087076085105866507518612706917338073253631591796875,
0,0.0570670307979648362240132787542492589729480671570179159117741067419625853087076085105866507518612706917338073253631591796875,
0,0.0570670307979648362240132787542492589729480671570179159117741067419625853087076085105866507518612706917338073253631591796875,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
0,0.05980269168581354348927442119884911875260513625107705593109130859375000,
